seconds,temp_deg
0,21.58129381967325
1,21.57273334634637
2,21.57597245187602
3,21.588697420751
4,21.570882424794064
5,21.578054729171846
6,21.58615243827196
7,21.57828609308247
8,21.56972559730722
9,21.570188328441954
10,21.568106036865714
11,21.58407017567882
12,21.579905639149967
13,21.586615162779186
